formula,c_11,c_12,c_13,c_22,c_23,c_33
Rh2Te6,73.03305391102012,3.169504966094132,-1.2076748107430433,78.19557607053402,-0.5490193067418853,6.58210694720283
Rh4S8,93.17093387024077,22.56884197759594,-0.9820832786245755,90.34110382227234,3.9471559179171374,64.05920380684347
Rh4Se8,73.13739866810496,18.68229187176309,-1.922755275496541,75.43776934183666,3.2481312926232144,54.92375508935421
RhH2,146.25544333277927,46.675112902230225,-0.3954859404786086,147.62663851274598,-0.396924722915621,101.85443645452197
RhO2,70.89039539722765,29.696715849056,-1.5288366667773344e-7,70.88299278493427,-7.909213116375425e-7,12.013371454716685
Ru2Br2,110.9337385984432,33.527059057168,0.01903983800299027,110.95289123666541,0.02304774239915292,78.15760626822319
Ru2Br2O2,139.64567035364783,22.87604890154653,-3.418729277542132e-9,103.62021555581873,-1.073065723306185e-9,27.767204873592707
Ru2Br2S2,78.21580262491248,17.926109694455842,-4.8292502438047226e-8,94.22677761530353,-5.016237134047519e-8,50.4596452463529
Ru2Br2Se2,82.27082417965254,32.02245270454779,-1.5712560024884013e-6,67.6874791880551,-1.6818736436323486e-6,38.34641720807266
Ru2Cl2,112.48100642647633,39.2514882210236,0.05441613782698964,112.60579704599824,0.06400449322236942,75.33502490848912
Ru2Cl2O2,115.025239613568,24.23227450072622,1.5990350433374003e-8,127.29554338003403,3.5593585716720916e-8,30.94250955221293
Ru2Cl2S2,77.16720579756671,31.282495046759315,3.0591980623481094e-7,91.88824502398093,-2.4443625748703162e-8,50.878947278965306
Ru2F2,234.36609079906262,74.60436289441039,0.16696591103234917,234.15774311682628,0.2490856885047372,159.4029296261407
Ru2I2,82.72457399027058,15.119498371005207,-5.609764598124238e-5,82.51987286275563,0.0017192204222186466,69.64452387026398
Ru2I2S2,85.43164460684002,14.641482440328083,1.9261419961326902e-7,90.60647442541966,6.247398328878892e-7,42.04385752046558
